paese,isrc,uri,genres,danceability,energy,speechiness,acousticness,instrumentalness,valence,tempo
Germania,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Germania,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Germania,DEKF22400164,spotify:track:1NifMX1JqCz9caJowG8dxq,['german hip hop'],0.692,0.644,0.117,0.0906,0,0.354,140.012
Germania,DEVY22400014,spotify:track:61qNgUkD4ThD2DrmQSTH0X,"['german drill', 'german hip hop']",0.82,0.898,0.0657,0.343,0.0356,0.865,114.947
Germania,DETX42400002,spotify:track:086edN2nz8TjB3zddIdlPn,"['german pop', 'german reggae']",0.777,0.624,0.183,0.149,0,0.815,90.094
Germania,NLZ542301810,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,[],0.875,0.518,0.0551,0.0638,0.00995,0.37,126.089
Germania,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Germania,QM24S2400638,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,['singer-songwriter pop'],0.646,0.668,0.0282,0.491,0,0.64,90.969
Germania,USUYG1541249,spotify:track:2FQrifJ1N335Ljm3TjTVVf,['pop rap'],0.722,0.709,0.0273,0.0633,0,0.604,81.012
Germania,DEA812300515,spotify:track:1usHG4kvIPmpuGwTGLIQaI,"['german hip hop', 'german pop']",0.701,0.654,0.0887,0.365,2.54e-06,0.433,159.963
Germania,DEA622301801,spotify:track:31nfdEooLEq7dn3UMcIeB5,['hypertechno'],0.634,0.824,0.047,0.0908,0.0711,0.371,137.959
Germania,DEKF22400630,spotify:track:7eBo7oeGFWJ9GlL1Me6NuV,[],0.764,0.694,0.268,0.1,3.28e-06,0.675,109.923
Germania,GBARL2301712,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",0.673,0.95,0.0488,0.0229,0.0823,0.563,150.019
Germania,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Germania,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Germania,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Germania,DEKF22400425,spotify:track:1myktoEXB1nLGgAIJyOFis,"['german cloud rap', 'german hip hop']",0.635,0.483,0.113,0.456,0,0.22,151.814
Germania,CH7812409439,spotify:track:4PTDaRYV60NupLQdT5dhgd,['techno remix'],0.674,0.902,0.22,0.136,0,0.647,170.008
Giappone,JPU902305042,spotify:track:0kdqcbwei4MDWFEX5f33yG,['j-pop'],0.853,0.822,0.246,0.0841,0.00985,0.746,157.013
Giappone,JPPO02401026,spotify:track:78W4mTLIh4qoLu92W4IQhO,"['anime rock', 'j-pop', 'j-rock']",0.531,0.794,0.0964,0.0176,0,0.775,149.923
Giappone,JPU902305217,spotify:track:4dmruTsdHIOjfOIeaFitXK,"['city pop', 'japanese soul']",0.558,0.79,0.0411,0.0138,0,0.543,95.607
Giappone,USA2P2413259,spotify:track:1aKvZDoLGkNMxoRYgkckZG,['5th gen k-pop'],0.797,0.668,0.0687,0.257,0,0.69,131.067
Giappone,TCJPA2404165,spotify:track:6AvwRrfNtvWMG4w3MfKEoi,[],0.714,0.825,0.0519,0.15,0.00116,0.978,146.041
Giappone,JPR652300211,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,"['j-pop', 'japanese soul']",0.829,0.514,0.0531,0.439,1.45e-06,0.757,82.05
Giappone,JPPO02301108,spotify:track:0teqQ0PYqVDyyXJuPOyMhu,"['anime rock', 'j-pop', 'j-rock']",0.756,0.578,0.0327,0.0306,0,0.677,115.004
Giappone,JPU902400966,spotify:track:6jRyCWUAnRVir3OK4jSZvV,"['anime', 'j-pop']",0.83,0.603,0.0344,0.211,0,0.86,121.964
Giappone,JPW462364925,spotify:track:2cxcqKwQtfKq7giphxjzOu,[],0.649,0.641,0.0251,0.433,0,0.63,102.983
Giappone,JPPC02410892,spotify:track:01vIbnKIo9QDYeqSc7ecoi,"['j-pop', 'j-rock']",0.523,0.483,0.0265,0.0239,2.05e-05,0.595,185.85
Giappone,JPPO01802568,spotify:track:5BC6kr6etk2Y9J62AyI4i3,"['anime rock', 'j-pop', 'j-rock']",0.31,0.891,0.0469,0.00157,0,0.748,184.886
Giappone,JPPO02201800,spotify:track:5LkmpgQYtwHtuvASgnLBe1,"['anime rock', 'j-pop', 'j-rock']",0.736,0.695,0.0468,0.0209,0,0.784,109.976
Giappone,JPW462383108,spotify:track:7eUt3Ed2PSocfPSVaNhAEI,[],0.505,0.921,0.0648,0.0871,0,0.788,184.93
Giappone,JPR652000112,spotify:track:7dTW21YAJxnAOiUh7Rtu9S,"['j-pop', 'japanese soul']",0.335,0.943,0.067,0.00334,0,0.64,75.093
Giappone,JPB602401388,spotify:track:00Q3uYmFKFVYTRjbsnUq7H,"['j-pop', 'j-pop boy group']",0.787,0.633,0.0662,0.508,0,0.829,124.96
Giappone,JPP302300157,spotify:track:1hAloWiinXLPQUJxrJReb1,"['j-pop', 'japanese teen pop']",0.457,0.941,0.0917,0.105,1.38e-06,0.876,165.783
Giappone,JPPO02301883,spotify:track:170XOP1T4MvY9TLTgPw07D,"['anime rock', 'j-pop', 'j-rock']",0.671,0.758,0.0474,0.0604,0,0.537,117.51
Giappone,JPA651804024,spotify:track:3wJHCry960drNlAUGrJLmz,['j-pop'],0.679,0.834,0.032,0.343,5.74e-06,0.962,139.996
Giappone,JPPO02400480,spotify:track:5glPFBAuA1C85tBcVWVzvO,['japanese teen pop'],0.565,0.591,0.0336,0.473,0.0523,0.429,143.99
Giappone,JPPO01900466,spotify:track:0JcI7OdALbpSFkyKoufRYs,"['anime rock', 'j-pop', 'j-rock']",0.598,0.878,0.0634,0.0038,0,0.901,125.529
Giappone,JPB602400319,spotify:track:096KHkONhQm4MQNH35mU22,[],0.804,0.536,0.0427,0.0141,6.91e-06,0.978,130.017
Giappone,JPV752408464,spotify:track:0ShUHmWaz48KgyjaOG7Tpv,['japanese vtuber'],0.667,0.818,0.0457,0.0145,5.74e-06,0.919,119.97
Giappone,JPPO02203986,spotify:track:3YML5IHoqWbw9c9vJJvrvM,"['anime rock', 'j-pop', 'j-rock']",0.48,0.669,0.0431,0.0693,0,0.378,155.89
Giappone,JPPO02300737,spotify:track:1H3qOzheTPhE7aVvJOWfvA,"['classic j-pop', 'j-pop', 'j-rock']",0.545,0.913,0.0298,0.0107,0.00029,0.747,98.047
Giappone,JPU902400936,spotify:track:389rEslJY9vh7TZemIA4y7,['japanese teen pop'],0.524,0.987,0.134,2.83e-05,0,0.584,110.455
Grecia,GRUM72400409,spotify:track:6cStn8ifAT1MkQoDHPd6YP,"['greek pop', 'greek swing']",0.689,0.735,0.0483,0.0148,0.00308,0.963,129.97
Grecia,GRUM72400412,spotify:track:0ZiUhT3rhtIfspNKIZ5YIr,"['greek pop', 'greek swing']",0.628,0.578,0.206,0.122,0.00119,0.67,101.559
Grecia,GRUM72400225,spotify:track:3wRgk5tGQzfNXtSawH8O3S,"['greek pop', 'greek swing']",0.786,0.603,0.0945,0.115,0.00044,0.563,101.937
Grecia,GRSTY2400898,spotify:track:0MNvjSqNtUCZ4ikxrRe8kz,['greek trap'],0.774,0.778,0.133,0.542,0,0.938,110.045
Grecia,GRSTY2401110,spotify:track:6GujKDj7JIaPwMi990CkIK,['greek hip hop'],0.673,0.61,0.156,0.327,0,0.196,103.078
Grecia,GRPA12400243,spotify:track:5CqO0vPgia1781FOP2CjdE,"['greek hip hop', 'greek trap']",0.486,0.723,0.276,0.00732,0,0.397,157.134
Grecia,GRSTY2401430,spotify:track:2f5yxc6MC191U7EALZugfi,"['greek drill', 'greek trap']",0.58,0.71,0.446,0.482,0,0.891,94.017
Grecia,GRSTY2400950,spotify:track:31A9vCMK5RaMBstup4l9iU,['greek drill'],0.522,0.53,0.0577,0.776,1.71e-06,0.831,103.31
Grecia,GRSTY2400949,spotify:track:2wbBqDHV8Lv4XyBhBnakNx,['greek drill'],0.773,0.551,0.142,0.572,0,0.679,123.967
Grecia,GRSTY2401055,spotify:track:6vlH3qCZn1PjuBww5Z0e5I,[],0.735,0.843,0.113,0.309,0,0.366,96.98
Grecia,DEUM72401182,spotify:track:1EjIXKhNHI00ZLMRpS8iz8,[],0.542,0.77,0.147,0.215,0,0.489,159.818
Grecia,GRSTY2400265,spotify:track:5ap0QTKjE9M8MRBI7gz5RL,"['greek hip hop', 'greek trap']",0.767,0.637,0.301,0.38,1.1e-05,0.756,170.013
Grecia,FRDZ22300550,spotify:track:4BVcVEp6Df9VQN5qFwxDn3,['french pop'],0.505,0.357,0.0332,0.155,0,0.211,141.948
Grecia,GRUM72400234,spotify:track:6lLyJtACSS8hb9ySXuBfCF,['greek pop'],0.763,0.803,0.0325,0.166,1.41e-06,0.825,145.044
Grecia,GRGEN2417003,spotify:track:6OeMRweMBxOOsH0jRZZcHB,[],0.56,0.468,0.0435,0.408,0.00201,0.357,144.991
Grecia,GRSTY2401009,spotify:track:576AjdnQCA91t0sfMRcBq3,['greek trap'],0.744,0.888,0.125,0.198,0,0.869,140.058
Grecia,GRSTY2400338,spotify:track:1dYcj4cAs1MSv5MfGeO9Me,['greek drill'],0.616,0.718,0.213,0.0368,1.23e-06,0.756,98.464
Grecia,GRSTY2400947,spotify:track:2i6m9IDP7obOv5qj9J2d4U,['greek drill'],0.497,0.727,0.25,0.309,0,0.704,112.318
Grecia,GRUM72301339,spotify:track:4Fke1kIQz7pzIZYKqyzeNm,"['greek hip hop', 'greek trap']",0.509,0.581,0.102,0.414,0,0.456,130.762
Grecia,GRSTY2400951,spotify:track:6H3kT5Ighs29hnGaGJSV0Z,['greek drill'],0.61,0.627,0.302,0.644,0,0.224,96.299
Grecia,GRPA12400106,spotify:track:230Aews21zrVVeaebAndZG,"['greek pop', 'laiko']",0.739,0.817,0.0686,0.617,8.36e-05,0.713,156.0
Grecia,GRUM72400411,spotify:track:26y4aj2ggWCXEKNqDU3MZQ,"['greek pop', 'greek swing']",0.257,0.177,0.0336,0.782,0.00537,0.0616,91.284
Grecia,GRPA12400226,spotify:track:6hetSa5ChpVZ30jcxQNRZf,"['cypriot pop', 'greek pop', 'laiko']",0.738,0.927,0.0579,0.233,0,0.933,98.008
Grecia,GRPA12400266,spotify:track:4BItWPq63r4WFsPASSNVZI,['greek trap'],0.887,0.67,0.155,0.0903,0,0.814,139.947
Grecia,GRPA12300722,spotify:track:6m3x4gOuiAqUpCkkx29bmR,['greek trap'],0.815,0.522,0.256,0.0134,0,0.795,157.049
Guatemala,QZ9QQ2400185,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.732,0.873,0.0321,0.0449,0.000803,0.662,128.029
Guatemala,US3DF2417042,spotify:track:1C84d9abZVKWHT2YYpoean,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",0.786,0.786,0.0512,0.445,2.12e-06,0.611,100.123
Guatemala,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Guatemala,QZ7HP2300092,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.792,0.516,0.027,0.197,0,0.916,108.939
Guatemala,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Guatemala,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Guatemala,USA2P2357356,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,['sad sierreno'],0.751,0.819,0.0409,0.255,0,0.697,131.842
Guatemala,USA2P2414894,spotify:track:0dEAiKNbHt4mrjjoiL0loc,['sad sierreno'],0.834,0.763,0.0835,0.0354,2.33e-06,0.633,134.844
Guatemala,QZ9QQ2400125,spotify:track:3FqUPvubYeRCMsdJ02QyZR,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.76,0.747,0.0282,0.0675,2.73e-06,0.884,128.912
Guatemala,USDXS2303230,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.808,0.944,0.0408,0.183,1.11e-06,0.937,124.934
Guatemala,USB271010155,spotify:track:3KZCP2StVGdWkOKyRZNWA4,"['reggaeton', 'trap latino', 'urbano latino']",0.841,0.774,0.0421,0.117,2.66e-06,0.494,95.006
Guatemala,QZ9QQ2300724,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.728,0.589,0.0376,0.424,7.78e-06,0.767,77.475
Guatemala,QZ9QQ2300794,spotify:track:0lbDzTINTToToBpkrnQT2t,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.725,0.801,0.0372,0.0333,6.13e-06,0.642,135.162
Guatemala,USA2P2339944,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,['sad sierreno'],0.778,0.835,0.0767,0.152,0,0.666,140.082
Guatemala,QZ7HP2300102,spotify:track:29vIEdxgMT9H1fnBMecWjA,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.702,0.836,0.0658,0.204,0,0.63,117.897
Guatemala,DGA062382895,spotify:track:0O3U5iwTbiXCREMkvotJuN,['musica chihuahuense'],0.616,0.834,0.0664,0.06,0,0.746,151.701
Guatemala,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Guatemala,QZDYA1800087,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.835,0.679,0.0364,0.583,1.98e-06,0.85,124.98
Guatemala,QZ9QQ2300457,spotify:track:3kx21xR6IboC9HVdajgBoc,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.778,0.864,0.0907,0.0898,0,0.961,130.17
Guatemala,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Guatemala,QZ9QQ2300978,spotify:track:1xgWArLVFD1AKsLzftZYc2,"['corrido', 'corridos tumbados', 'sierreno']",0.76,0.711,0.0646,0.0812,0,0.798,128.134
Guatemala,USUG12305257,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.841,0.738,0.307,0.52,0,0.484,169.918
Guatemala,USSD12300400,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.909,0.762,0.0643,0.434,0,0.843,101.987
Guatemala,FRX452426440,spotify:track:7cXGHxIoogqDTvbuLj0dsO,['musica chihuahuense'],0.655,0.699,0.0499,0.287,0,0.702,152.08
Guatemala,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Honduras,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Honduras,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Honduras,USB271010155,spotify:track:3KZCP2StVGdWkOKyRZNWA4,"['reggaeton', 'trap latino', 'urbano latino']",0.841,0.774,0.0421,0.117,2.66e-06,0.494,95.006
Honduras,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Honduras,QZ9QQ2400185,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",0.732,0.873,0.0321,0.0449,0.000803,0.662,128.029
Honduras,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Honduras,US3DF2417042,spotify:track:1C84d9abZVKWHT2YYpoean,"['corrido', 'corridos tumbados', 'norteno', 'sad sierreno', 'sierreno']",0.786,0.786,0.0512,0.445,2.12e-06,0.611,100.123
Honduras,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Honduras,USA2P2357356,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,['sad sierreno'],0.751,0.819,0.0409,0.255,0,0.697,131.842
Honduras,USDXS2303230,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.808,0.944,0.0408,0.183,1.11e-06,0.937,124.934
Honduras,QZXD92300025,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"['trap latino', 'urbano latino']",0.794,0.729,0.111,0.181,0,0.54,92.967
Honduras,DGA062382895,spotify:track:0O3U5iwTbiXCREMkvotJuN,['musica chihuahuense'],0.616,0.834,0.0664,0.06,0,0.746,151.701
Honduras,QZDYA1800087,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.835,0.679,0.0364,0.583,1.98e-06,0.85,124.98
Honduras,USB270910134,spotify:track:2ItA7kOg5NH6AygzU30sEv,"['reggaeton', 'urbano latino']",0.714,0.714,0.0732,0.543,0,0.951,83.997
Honduras,QZ9QQ2400125,spotify:track:3FqUPvubYeRCMsdJ02QyZR,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",0.76,0.747,0.0282,0.0675,2.73e-06,0.884,128.912
Honduras,USSD12300400,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.909,0.762,0.0643,0.434,0,0.843,101.987
Honduras,USA2P2414894,spotify:track:0dEAiKNbHt4mrjjoiL0loc,['sad sierreno'],0.834,0.763,0.0835,0.0354,2.33e-06,0.633,134.844
Honduras,USWL12302952,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,"['reggaeton', 'trap latino', 'urbano latino']",0.8,0.738,0.0691,0.372,0.00877,0.267,103.008
Honduras,USWL12400891,spotify:track:43PiEypaceH339CSNiggyj,"['reggaeton flow', 'trap latino', 'urbano latino']",0.703,0.617,0.151,0.215,6.11e-06,0.486,173.97
Honduras,USA2P2339944,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,['sad sierreno'],0.778,0.835,0.0767,0.152,0,0.666,140.082
Honduras,USUM72304895,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.858,0.665,0.152,0.126,0,0.659,100.09
Honduras,QZ7HP2300092,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,"['banda', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",0.792,0.516,0.027,0.197,0,0.916,108.939
Honduras,USSD12400106,spotify:track:7y91nQBMhyeHWTn9wVvhKl,"['colombian pop', 'latin pop', 'latin viral pop', 'reggaeton colombiano']",0.768,0.679,0.0411,0.656,3.66e-05,0.948,89.975
Honduras,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Honduras,USUM72215366,spotify:track:2CeKVsFFXG4QzA415QygGb,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.865,0.573,0.0678,0.0863,0,0.563,94.999
India,INS182400369,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"['filmi', 'modern bollywood']",0.428,0.413,0.0281,0.827,9.35e-06,0.355,79.646
India,INUM72400228,spotify:track:1tf2iody5iRLYYPDSBpzRc,"['desi hip hop', 'desi trap', 'filmi', 'modern bollywood']",0.664,0.553,0.0376,0.616,0,0.604,99.93
India,INT202404391,spotify:track:1a1xLj9W8libnO9PvJf6ao,['mollywood'],0.783,0.817,0.124,0.232,3.2e-06,0.553,138.002
India,INS182303075,spotify:track:3yHyiUDJdz02FZ6jfUbsmY,"['filmi', 'modern bollywood']",0.273,0.405,0.0298,0.735,0,0.534,89.48
India,INS182303389,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,"['desi pop', 'filmi', 'modern bollywood']",0.413,0.406,0.0353,0.768,2.22e-06,0.281,76.944
India,INT102400827,spotify:track:1eZefeDb8uOsjvcbl1fJrG,"['filmi', 'modern bollywood', 'punjabi pop']",0.84,0.715,0.187,0.176,0,0.542,96.98
India,INS182400204,spotify:track:0M0ANKNzmM4Odd7FNKghzW,['desi pop'],0.763,0.587,0.0381,0.358,6.03e-06,0.794,106.977
India,INUM72303081,spotify:track:0TL0LFcwIBF5eX7arDIKxY,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",0.527,0.376,0.0298,0.682,0,0.24,151.928
India,INS182400341,spotify:track:2ceeTJAzKy295Fm0VsaXtE,"['filmi', 'gujarati pop', 'modern bollywood']",0.612,0.595,0.0331,0.68,1.11e-06,0.435,99.991
India,INW262400703,spotify:track:7KQdgW7QzNd9oPoCzjCU76,['punjabi hip hop'],0.716,0.718,0.148,0.0452,0,0.91,89.906
India,INS182302348,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,"['desi hip hop', 'filmi', 'tamil hip hop']",0.575,0.845,0.0852,0.393,0.0107,0.439,95.047
India,INW262317690,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']",0.728,0.494,0.0256,0.516,0.00384,0.558,105.007
India,INS182303559,spotify:track:6bmmHeCvZI92pRiTHxEdTC,"['filmi', 'indian instrumental', 'modern bollywood']",0.616,0.669,0.0349,0.562,0,0.475,116.973
India,QMBZ92399156,spotify:track:5ZLkihi6DVsHwDL3B8ym1t,['punjabi hip hop'],0.848,0.512,0.118,0.284,0.00645,0.881,144.926
India,QZMEM2351612,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,['urdu hip hop'],0.708,0.356,0.075,0.437,6.54e-05,0.569,83.679
India,INZ031411736,spotify:track:1hA697u7e1jX2XM8sWA6Uy,"['filmi', 'gujarati pop', 'modern bollywood']",0.586,0.562,0.0267,0.803,5.52e-06,0.436,93.982
India,INH102310310,spotify:track:2q9lPN7CT92W1Ry77j2acn,"['filmi', 'indian instrumental', 'modern bollywood']",0.468,0.658,0.0668,0.81,0.0333,0.534,87.607
India,QZ8BZ2304898,spotify:track:0645eBDehHcqfiF15hscQV,"['desi pop', 'filmi', 'modern bollywood']",0.578,0.444,0.0644,0.44,0,0.36,76.032
India,QM6P42332212,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,['punjabi hip hop'],0.742,0.627,0.0533,0.262,1.23e-05,0.356,89.998
India,FR2X42446102,spotify:track:4ITtnvLQ6SOA8XhiqkLa24,['marathi pop'],0.798,0.552,0.0768,0.393,0,0.7,127.968
India,INS182400313,spotify:track:6IR6mzRO60hnMjNoq8rCPE,"['desi pop', 'hindi indie']",0.814,0.819,0.0454,0.124,0.000245,0.661,96.979
India,AUBEC2438671,spotify:track:3FqtduiaqnFYvBgKuc6QWQ,"['desi hip hop', 'punjabi pop']",0.461,0.78,0.363,0.128,0,0.448,171.285
India,INU251900567,spotify:track:45PA9lW7U5LYnlpGrdTyHY,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']",0.634,0.529,0.0248,0.794,0.0002,0.409,94.014
India,FR10S2097241,spotify:track:0UZLaEOSIc5kg0cc7eszqC,"['desi pop', 'filmi', 'modern bollywood']",0.524,0.515,0.0427,0.674,0,0.368,169.882
India,INS181902088,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"['filmi', 'modern bollywood']",0.427,0.396,0.0366,0.736,0,0.306,70.368
Indonesia,GBARL2202513,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,['singer-songwriter pop'],0.614,0.493,0.0314,0.0676,0,0.176,94.784
Indonesia,GBKPL2205058,spotify:track:3qhlB30KknSejmIvZZLjOD,"['pov: indie', 'psychedelic pop']",0.689,0.454,0.0584,0.0351,0.00259,0.912,159.982
Indonesia,QZZNV2400046,spotify:track:6XKEElbr3cWmnUw6a5HRBV,['indonesian pop'],0.44,0.389,0.0368,0.795,1.91e-05,0.176,116.839
Indonesia,USUM72317276,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,['pop'],0.645,0.646,0.0427,0.0615,3.04e-05,0.295,115.842
Indonesia,IDUM72400029,spotify:track:1PuhA9UXgH4wRnXzYk5S2Z,['indonesian pop'],0.69,0.749,0.0404,0.469,0,0.567,122.013
Indonesia,DGA052306119,spotify:track:7F4tV8SiUy6itZTdAzdafO,['indonesian r&b'],0.509,0.359,0.0279,0.879,0.0289,0.329,155.799
Indonesia,IDUM72100181,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,['indonesian pop'],0.522,0.357,0.0299,0.432,3.31e-06,0.14,120.049
Indonesia,IDUM72400035,spotify:track:6L1jkVbb331DNvK89C3L8u,['indonesian pop'],0.596,0.466,0.0309,0.817,1.59e-06,0.355,136.191
Indonesia,IDUM72400048,spotify:track:5FInkXMyxWHOvwejaEnPRd,[],0.391,0.56,0.0294,0.508,0.00057,0.449,73.795
Indonesia,USRC12400216,spotify:track:1bjeWoagtHmUKputLVyDxQ,"['pop', 'r&b', 'rap']",0.411,0.619,0.0368,0.62,0,0.337,177.937
Indonesia,ID2DY2400135,spotify:track:2EijGQoEilhHWlQWMoS9Jc,['indonesian pop'],0.244,0.351,0.0296,0.718,0.0485,0.224,146.017
Indonesia,IDUM72300170,spotify:track:2lMQOAKPam2JVEfNsZtWDe,['indonesian pop'],0.614,0.438,0.0433,0.802,0,0.302,126.0
Indonesia,QZNWQ2157983,spotify:track:6Hii26x3qDErVitnGW8QtO,['indonesian pop'],0.593,0.287,0.0289,0.876,0.000136,0.191,127.783
Indonesia,USRC12204598,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,"['pop', 'r&b', 'rap']",0.358,0.284,0.0285,0.805,0,0.276,99.796
